Tempo,Temp In (C),Temp Amb (C)
3024,44.43,25.42
3024,44.43,23.46
3024,43.96,24.93
3024,44.43,23.95
3025,44.43,23.95
3025,43.49,23.46
3025,44.20,25.42
3025,44.20,23.95
3025,44.43,24.93
3026,44.43,25.42
3026,44.20,24.93
3026,44.43,25.42
3026,43.73,25.42
3026,43.96,24.44
3027,43.96,23.95
3027,44.20,23.46
3027,44.20,24.44
3027,44.20,23.95
3027,44.20,24.44
3028,43.96,24.44
3028,43.96,24.93
3028,44.43,24.93
3028,43.96,23.95
3028,43.73,24.93
3029,44.20,23.46
3029,44.20,24.93
3029,43.73,24.44
3029,44.43,23.46
3029,43.96,24.93
3030,44.20,23.95
3030,44.20,24.93
3030,43.96,25.42
3030,44.43,24.93
3030,44.20,24.93
3031,44.20,24.93
3031,44.43,24.93
3031,44.20,23.95
3031,44.43,23.46
3031,43.96,24.44
3032,44.43,24.44
3032,44.20,24.93
3032,44.20,23.46
3032,43.96,23.46
3032,44.20,23.95
3033,44.20,23.95
3033,44.43,23.46
3033,44.43,23.46
3033,44.67,24.93
3033,44.20,23.95
3034,44.20,25.42
3034,44.20,23.46
3034,43.96,23.95
3034,43.96,23.95
3034,44.20,23.46
3035,43.96,23.95
3035,44.20,23.95
3035,44.20,25.42
3035,44.20,25.42
3035,43.96,23.95
3036,44.20,24.44
3036,44.20,24.93
3036,44.43,25.42
3036,44.43,23.46
3036,44.20,23.95
3037,43.96,23.95
3037,44.20,24.93
3037,44.20,25.42
3037,43.73,24.44
3037,44.43,23.95
3038,44.43,23.95
3038,44.43,24.93
3038,44.20,23.46
3038,44.43,23.46
3038,43.96,25.42
3039,44.20,24.93
3039,44.20,23.95
3039,43.96,25.42
3039,44.20,24.44
3039,44.43,24.44
3040,44.20,24.93
3040,44.43,24.93
3040,44.43,23.46
3040,43.96,23.46
3040,44.43,25.42
3041,43.96,23.95
3041,44.43,23.95
3041,44.20,23.46
3041,44.20,24.93
3041,44.43,24.93
3042,44.43,23.46
3042,44.43,24.93
3042,44.43,24.44
3042,44.20,25.42
3042,43.96,23.95
3043,43.96,24.93
3043,44.20,24.93
3043,43.96,23.46
3043,43.26,24.93
3043,43.96,23.46
3044,43.96,25.42
3044,44.43,24.93
3044,43.96,23.46
3044,44.20,25.42
3044,43.96,23.95
3045,44.43,23.95
3045,44.20,23.95
3045,44.43,23.95
3045,44.43,23.95
3045,44.20,23.95
3046,43.96,23.46
3046,43.96,23.46
3046,43.96,24.93
3046,44.20,24.44
3046,44.20,23.95
3047,44.43,25.42
3047,44.20,25.42
3047,44.20,25.42
3047,44.20,23.95
3047,43.96,25.42
3048,44.20,25.42
3048,44.20,23.46
3048,44.43,24.93
3048,43.96,24.93
3048,44.43,24.44
3049,44.20,24.44
3049,44.43,23.46
3049,44.43,25.42
3049,44.20,24.93
3049,43.96,23.46
3050,44.20,23.95
3050,43.73,23.95
3050,44.20,24.93
3050,43.96,23.95
3050,44.20,25.42
3051,44.20,23.95
3051,44.43,25.42
3051,44.20,24.44
3051,43.49,23.95
3051,44.20,23.95
3052,43.96,24.93
3052,44.20,25.42
3052,44.20,23.46
3052,44.20,23.95
3052,43.96,25.42
3053,44.20,24.44
3053,44.43,24.93
3053,44.20,23.46
3053,44.20,24.93
3053,44.20,24.93
3054,43.73,24.44
3054,43.96,25.42
3054,43.96,24.93
3054,44.20,23.95
3054,44.20,24.93
3055,43.96,25.42
3055,44.20,23.95
3055,44.20,23.46
3055,44.43,24.93
3055,44.20,23.95
3056,44.43,23.95
3056,44.43,23.95
3056,43.96,25.42
3056,43.96,25.42
3056,43.73,25.42
3057,44.20,23.46
3057,44.20,23.46
3057,44.43,25.42
3057,43.96,23.46
3057,44.43,23.95
3058,44.20,24.44
3058,44.20,25.42
3058,44.20,24.44
3058,43.73,24.44
3058,43.49,25.42
3059,44.20,24.44
3059,44.67,23.46
3059,43.96,24.44
3059,44.20,24.93
3059,44.43,23.95
3060,43.73,23.46
3060,44.20,24.93
3060,44.20,23.46
3060,44.20,23.95
3060,43.96,23.95
3061,43.96,23.95
3061,44.20,25.42
3061,44.20,25.42
3061,44.20,24.44
3061,44.20,25.42
3062,44.20,25.42
3062,43.96,23.95
3062,44.20,25.42
3062,44.20,23.95
3062,44.20,23.46
3063,44.43,25.42
3063,43.96,23.46
3063,43.96,25.42
3063,43.96,23.46
3063,44.20,24.44
3064,43.96,25.42
3064,43.96,24.44
3064,43.73,23.46
3064,44.20,24.44
3064,44.20,25.42
3065,44.20,23.95
3065,43.96,23.95
3065,44.20,23.95
3065,44.43,24.93
3065,43.96,24.44
3066,43.73,25.42
3066,44.20,23.95
3066,44.20,24.93
3066,44.20,24.93
3066,43.73,24.93
3067,44.20,25.42
3067,44.43,23.46
3067,43.49,23.95
3067,44.20,24.44
3067,44.20,23.95
3068,43.96,23.95
3068,43.96,25.42
3068,44.20,24.44
3068,44.20,23.46
3068,44.20,24.93
3069,44.20,23.95
3069,44.20,23.46
3069,44.20,25.42
3069,43.96,23.46
3069,44.20,23.95
3070,43.73,23.46
3070,43.73,24.44
3070,43.73,23.95
3070,43.73,23.95
3070,43.96,25.42
3071,44.20,25.42
3071,44.20,25.42
3071,44.20,24.93
3071,43.49,23.95
3071,43.26,23.46
3072,43.96,25.42
3072,44.20,23.95
3072,44.20,24.44
3072,43.96,23.95
3073,44.20,24.44
3073,43.96,23.46
3073,44.20,24.93
3073,44.20,25.42
3073,44.20,23.46
3074,44.20,24.44
3074,44.20,25.42
3074,44.20,24.93
3074,43.96,23.46
3074,43.73,25.42
3075,43.96,23.95
3075,44.20,24.93
3075,44.20,23.95
3075,43.49,24.44
3075,43.96,24.93
3076,43.96,25.90
3076,44.20,24.44
3076,44.20,23.46
3076,44.20,23.46
3076,44.43,25.42
3077,44.20,25.42
3077,43.73,25.42
3077,44.20,24.93
3077,43.49,25.42
3077,44.20,24.44
3078,44.20,23.95
3078,44.43,24.93
3078,44.20,23.95
3078,44.20,23.95
3078,44.20,24.93
3079,44.20,23.95
3079,44.20,24.93
3079,44.20,24.93
3079,43.96,24.93
3079,44.43,24.93
3080,44.20,25.42
3080,43.96,25.42
3080,43.49,23.95
3080,43.96,24.44
3080,43.73,24.93
3081,43.96,24.44
3081,44.20,23.95
3081,44.20,24.93
3081,44.20,24.44
3081,44.20,24.93
3082,44.20,23.95
3082,43.96,25.42
3082,43.96,23.95
3082,43.96,23.46
3082,43.96,24.93
3083,43.96,24.44
3083,43.96,23.95
3083,43.73,23.95
3083,44.20,25.42
3083,43.49,23.95
3084,44.20,23.95
3084,43.73,24.93
3084,43.96,25.42
3084,44.20,24.93
3084,43.96,23.95
3085,43.96,23.46
3085,44.20,24.93
3085,43.96,24.44
3085,43.96,24.44
3085,44.20,23.95
3086,43.73,24.93
3086,44.20,24.44
3086,44.20,24.44
3086,43.49,23.46
3086,44.20,24.93
3087,43.96,24.44
3087,44.20,25.42
3087,44.20,23.46
3087,44.20,24.93
3087,44.20,25.42
3088,44.20,23.46
3088,44.20,24.44
3088,44.20,25.42
3088,43.96,23.95
3088,43.96,23.95
3089,44.20,23.95
3089,43.96,24.44
3089,44.20,24.44
3089,43.73,23.46
3089,44.43,25.42
3090,43.96,24.44
3090,44.43,23.95
3090,44.20,25.42
3090,44.20,23.46
3090,43.96,25.42
3091,43.73,24.44
3091,43.96,25.42
3091,43.73,23.95
3091,43.96,23.46
3091,44.20,25.42
3092,44.20,24.93
3092,43.96,23.46
3092,43.96,24.93
3092,44.20,25.42
3092,44.20,24.93
3093,43.96,23.46
3093,43.96,24.93
3093,44.20,23.46
3093,43.49,25.42
3093,44.20,23.95
3094,43.73,23.95
3094,44.20,23.46
3094,44.20,23.95
3094,44.20,23.95
3094,43.96,23.95
3095,44.20,25.42
3095,44.20,24.44
3095,43.73,23.46
3095,44.20,24.44
3095,43.96,23.46
3096,44.20,23.95
3096,43.96,23.46
3096,44.20,25.42
3096,43.96,24.93
3096,43.73,23.95
3097,44.20,23.46
3097,44.20,24.93
3097,43.73,23.46
3097,43.96,24.44
3097,43.96,24.93
3098,44.20,25.42
3098,43.96,25.42
3098,43.73,24.93
3098,43.96,24.93
3098,43.96,24.93
3099,44.20,23.46
3099,43.96,24.93
3099,44.20,24.44
3099,43.96,24.93
3099,43.96,24.44
3100,43.96,24.93
3100,43.73,25.42
3100,43.96,23.95
3100,43.73,25.42
3100,43.73,23.95
3101,43.96,23.46
3101,43.96,24.93
3101,43.73,23.95
3101,43.96,23.95
3101,43.96,23.95
3102,43.96,23.95
3102,44.43,25.42
3102,43.96,23.95
3102,44.20,24.44
3102,43.73,23.46
3103,43.73,24.93
3103,43.96,23.46
3103,44.20,24.44
3103,43.73,24.93
3103,43.96,23.95
3104,44.20,24.44
3104,44.43,23.95
3104,44.20,24.93
3104,43.96,25.42
3104,43.96,24.93
3105,43.26,23.46
3105,43.96,23.95
3105,44.20,25.42
3105,44.20,23.46
3105,44.43,25.42
3106,43.96,23.95
3106,43.96,24.93
3106,44.20,24.93
3106,43.73,25.42
3106,44.20,25.42
3107,44.20,23.46
3107,43.96,23.95
3107,43.96,23.95
3107,44.20,23.95
3107,43.96,23.46
3108,43.96,25.42
3108,44.20,24.44
3108,44.20,23.46
3108,44.20,24.93
3108,43.96,25.42
3109,44.20,23.95
3109,44.20,24.44
3109,44.20,23.46
3109,43.96,23.95
3109,43.73,23.46
3110,43.73,23.46
3110,43.73,24.93
3110,43.49,24.93
3110,43.96,23.95
3110,44.20,25.42
3111,43.96,24.93
3111,44.20,24.93
3111,43.73,24.93
3111,44.20,23.46
3111,43.96,23.46
3112,44.20,25.42
3112,44.20,23.46
3112,43.96,23.46
3112,43.96,24.93
3112,43.73,23.95
3113,44.20,23.95
3113,43.96,23.95
3113,43.96,23.46
3113,43.96,24.44
3113,43.96,23.46
3114,44.43,25.42
3114,43.73,23.95
3114,43.96,24.93
3114,43.96,25.42
3114,43.96,25.42
3115,43.96,24.93
3115,43.96,24.93
3115,43.96,23.46
3115,44.20,23.95
3115,43.96,23.46
3116,44.20,23.46
3116,43.96,24.93
3116,43.96,23.46
3116,43.96,23.46
3116,44.20,23.46
3117,43.96,24.44
3117,44.20,24.93
3117,44.20,25.42
3117,43.96,25.42
3117,43.49,24.44
3118,43.96,24.93
3118,43.96,23.46
3118,44.20,23.46
3118,43.96,24.44
3118,43.49,23.95
3119,43.96,24.44
3119,43.73,23.95
3119,44.20,25.42
3119,43.96,23.95
3119,43.96,23.95
3120,43.96,23.95
3120,43.96,24.93
3120,43.73,23.95
3120,43.96,24.93
3120,44.20,24.93
3121,43.73,25.42
3121,44.20,23.95
3121,43.96,23.95
3121,43.96,23.95
3121,43.96,23.95
3122,43.73,23.46
3122,43.73,23.46
3122,44.20,23.95
3122,43.96,24.44
3122,43.96,23.46
3123,43.73,24.44
3123,43.49,24.93
3123,44.20,23.95
3123,43.96,24.93
3123,43.73,25.42
3124,43.96,24.44
3124,43.96,23.46
3124,43.96,23.95
3124,44.20,24.44
3124,43.96,25.42
3125,43.96,23.46
3125,44.20,23.46
3125,44.20,23.46
3125,44.20,23.46
3125,43.73,23.46
3126,43.96,24.93
3126,43.96,23.46
3126,44.20,24.44
3126,44.43,23.95
3126,43.73,25.42
3127,44.20,24.44
3127,43.49,24.44
3127,43.73,23.46
3127,43.49,25.42
3127,43.96,23.95
3128,44.20,25.42
3128,43.73,24.44
3128,43.96,25.42
3128,43.96,23.46
3128,43.96,23.95
3129,43.96,24.93
3129,44.20,25.42
3129,43.96,23.46
3129,43.96,24.93
3129,43.96,23.95
3130,43.49,24.93
3130,43.73,24.93
3130,43.96,24.93
3130,43.96,23.46
3130,43.73,24.93
3131,43.96,23.46
3131,43.96,23.95
3131,43.73,25.42
3131,44.67,25.42
3131,43.96,24.93
3132,43.96,25.42
3132,43.96,23.95
3132,43.96,23.46
3132,43.96,24.93
3132,43.26,25.42
3133,43.96,24.44
3133,43.96,25.42
3133,43.73,25.42
3133,43.49,24.93
3133,43.96,24.44
3134,43.96,23.46
3134,43.49,24.93
3134,43.49,23.95
3134,43.96,25.42
3134,43.96,24.93
3135,43.73,24.93
3135,43.73,23.46
3135,43.49,24.44
3135,43.96,23.46
3135,43.49,23.46
3136,43.96,24.44
3136,43.26,24.44
3136,43.73,24.44
3136,43.73,24.93
3136,43.96,24.93
3137,43.49,24.44
3137,43.49,24.93
3137,43.49,24.93
3137,43.73,23.95
3137,44.20,25.42
3138,44.43,24.93
3138,43.96,23.95
3138,43.96,25.42
3138,43.03,25.42
3138,43.96,24.44
3139,43.73,24.93
3139,43.73,24.93
3139,43.96,24.44
3139,43.96,24.93
3139,43.96,25.42
3140,43.96,25.42
3140,43.73,23.46
3140,43.49,24.44
3140,43.73,25.42
3140,43.96,23.46
3141,43.96,24.93
3141,43.73,23.46
3141,43.73,24.93
3141,43.96,25.42
3141,43.73,23.46
3142,43.96,23.46
3142,43.49,24.44
3142,43.96,24.93
3142,43.96,25.42
3142,43.96,25.42
3143,43.96,25.42
3143,43.96,24.44
3143,43.96,23.46
3143,43.96,23.46
3143,43.96,24.93
3144,43.96,24.93
3144,43.49,24.93
3144,43.73,25.42
3144,43.73,23.46
3144,43.96,23.46
3145,43.73,23.95
3145,43.96,23.95
3145,43.73,23.95
3145,43.96,23.95
3145,43.73,23.46
3146,43.73,24.44
3146,43.49,24.44
3146,43.96,24.44
3146,43.96,23.46
3146,43.96,25.42
3147,43.96,23.95
3147,43.96,23.46
3147,43.73,23.95
3147,43.96,24.44
3147,43.49,23.46
3148,44.20,24.44
3148,43.96,24.93
3148,43.73,24.44
3148,43.73,24.44
3148,43.49,25.42
3149,43.96,25.90
3149,43.73,24.93
3149,43.96,24.93
3149,43.96,25.42
3149,43.49,23.95
3150,43.49,23.46
3150,43.96,23.46
3150,43.73,23.95
3150,43.73,25.42
3150,43.49,25.42
3151,44.20,24.93
3151,43.26,24.44
3151,43.73,23.46
3151,43.96,24.93
3151,43.73,23.95
3152,43.73,23.46
3152,43.73,25.42
3152,43.96,25.42
3152,43.96,24.93
3152,43.96,24.44
3153,43.73,23.46
3153,43.96,23.95
3153,43.96,25.42
3153,43.96,23.95
3153,43.49,25.42
3154,43.96,24.93
3154,43.49,23.46
3154,43.96,24.93
3154,43.49,25.42
3154,43.73,24.93
3155,43.73,23.95
3155,43.73,24.44
3155,43.73,24.93
3155,43.49,23.46
3155,43.96,23.95
3156,44.20,24.93
3156,43.96,24.44
3156,43.73,24.93
3156,43.96,24.44
3156,43.96,23.46
3157,43.73,23.46
3157,43.96,24.93
3157,43.96,24.93
3157,43.26,25.42
3157,43.96,23.95
3158,43.96,24.44
3158,43.96,23.95
3158,43.96,23.95
3158,43.73,23.95
3158,43.96,24.44
3159,43.49,23.46
3159,43.49,25.42
3159,43.26,25.42
3159,43.96,24.93
3159,44.20,25.42
3160,43.03,23.95
3160,43.96,23.95
3160,43.73,25.42
3160,43.96,25.42
3160,43.96,25.42
3161,43.96,23.95
3161,43.73,24.93
3161,43.73,25.42
3161,43.73,24.44
3161,43.73,23.46
3162,43.96,24.44
3162,43.49,25.42
3162,43.96,23.95
3162,43.96,24.93
3162,43.73,24.44
3163,43.96,25.42
3163,43.73,23.46
3163,43.96,25.42
3163,43.73,24.44
3163,43.26,23.46
3164,43.96,24.44
3164,43.49,25.42
3164,43.49,23.95
3164,43.73,23.46
3164,43.49,23.95
3165,43.73,24.44
3165,43.96,24.93
3165,43.49,23.95
3165,43.96,25.42
3165,43.49,24.93
3166,43.96,24.93
3166,43.26,24.93
3166,43.73,25.42
3166,43.96,24.93
3166,43.73,24.93
3167,43.49,24.44
3167,43.73,23.95
3167,43.96,23.46
3167,43.96,24.93
3167,43.49,24.93
3168,43.49,23.95
3168,43.73,23.46
3168,43.96,23.95
3168,43.26,23.46
3168,43.26,23.46
3169,43.49,24.44
3169,43.26,23.46
3169,43.73,24.44
3169,43.73,24.44
3169,43.26,25.42
3170,43.49,23.95
3170,43.26,24.93
3170,43.96,24.93
3170,43.73,23.46
3170,43.96,24.44
3171,43.96,23.95
3171,43.49,23.46
3171,43.73,23.46
3171,43.73,23.46
3171,43.73,24.93
3172,43.96,25.42
3172,43.96,23.95
3172,43.73,23.46
3172,43.73,23.46
3172,43.96,24.93
3173,43.96,24.44
3173,43.73,23.46
3173,43.96,24.93
3173,43.73,23.46
3173,43.49,23.46
3174,43.49,24.44
3174,43.49,23.95
3174,43.49,24.44
3174,43.73,24.44
3174,43.73,25.42
3175,43.73,24.44
3175,43.96,24.44
3175,43.73,24.93
3175,42.79,25.42
3175,43.49,24.44
3176,43.73,23.46
3176,43.73,25.42
3176,43.73,23.95
3176,43.96,25.42
3176,43.73,23.95
3177,43.26,23.46
3177,43.49,24.93
3177,43.73,24.44
3177,43.96,24.93
3177,43.73,23.95
3178,43.96,23.95
3178,43.73,24.44
3178,43.73,23.46
3178,43.96,23.46
3178,43.73,24.93
3179,43.73,24.44
3179,43.96,23.46
3179,43.96,24.93
3179,43.49,23.95
3179,43.49,25.42
3180,43.73,23.95
3180,43.26,25.42
3180,43.49,24.44
3180,43.73,25.42
3181,43.73,25.42
3181,43.73,23.95
3181,43.49,25.42
3181,43.49,25.42
3181,43.49,25.42
3182,43.49,24.93
3182,43.73,23.46
3182,43.73,24.44
3182,43.96,25.42
3182,43.73,24.93
3183,43.49,23.95
3183,43.96,24.93
3183,43.03,25.42
3183,43.96,25.42
3183,43.96,23.95
3184,43.26,23.95
3184,43.49,23.95
3184,43.73,25.42
3184,43.73,25.42
3184,43.49,23.95
3185,43.73,25.42
3185,43.49,23.46
3185,43.73,25.42
3185,43.73,24.44
3185,43.73,23.46
3186,43.49,24.44
3186,43.49,23.95
3186,43.96,24.93
3186,43.73,23.95
3186,43.73,24.93
3187,43.73,24.93
3187,43.73,23.46
3187,43.73,24.44
3187,43.73,23.95
3187,43.96,24.93
3188,43.49,23.46
3188,43.49,24.93
3188,43.73,24.44
3188,43.26,23.46
3188,43.73,25.42
3189,43.49,24.93
3189,43.49,24.93
3189,43.73,23.46
3189,43.96,23.95
3189,43.49,23.46
3190,43.49,24.93
3190,43.73,24.93
3190,43.96,25.42
3190,43.26,23.95
3190,43.73,23.95
3191,43.73,24.93
3191,43.73,25.42
3191,43.49,24.93
3191,43.26,23.95
3191,43.49,23.46
3192,43.73,23.95
3192,43.49,23.46
3192,43.26,23.46
3192,43.49,23.95
3192,43.49,23.46
3193,43.26,24.93
3193,43.73,23.46
3193,43.26,23.95
3193,43.49,23.95
3193,43.26,23.46
3194,43.96,24.93
3194,43.26,23.46
3194,43.73,24.93
3194,43.73,24.93
3194,43.26,23.46
3195,43.73,24.93
3195,43.73,23.46
3195,43.49,23.95
3195,43.73,24.44
3195,43.73,23.46
3196,43.73,23.46
3196,43.73,23.46
3196,43.49,23.95
3196,43.49,23.46
3196,43.73,24.93
3197,43.73,23.46
3197,43.49,24.93
3197,43.73,23.95
3197,43.73,24.93
3197,43.49,24.44
3198,43.73,24.93
3198,43.49,24.93
3198,43.49,24.93
3198,43.73,24.93
3198,43.73,23.46
3199,43.73,23.46
3199,43.26,23.95
3199,43.26,23.95
3199,43.73,24.93
3199,43.26,23.95
3200,43.26,24.44
3200,43.49,24.93
3200,43.73,25.42
3200,43.73,23.95
3200,43.73,25.42
3201,43.73,24.93
3201,43.73,23.46
3201,43.73,23.46
3201,43.96,24.93
3201,43.73,24.44
3202,43.49,24.93
3202,43.73,23.46
3202,43.73,23.95
3202,43.73,23.95
3202,43.03,24.93
3203,43.73,23.95
3203,43.49,23.46
3203,43.73,23.46
3203,43.49,25.42
3203,43.96,24.44
3204,43.26,24.93
3204,43.49,25.42
3204,43.26,23.95
3204,43.49,23.46
3204,43.26,23.95
3205,43.49,23.46
3205,43.73,25.42
3205,43.73,23.46
3205,43.96,25.42
3205,43.73,23.95
3206,43.49,24.44
3206,43.26,25.42
3206,43.26,24.93
3206,43.73,23.46
3206,43.49,23.95
3207,43.49,23.46
3207,43.49,23.46
3207,43.49,24.93
3207,43.73,25.42
3207,43.49,25.42
3208,43.49,24.93
3208,43.73,24.93
3208,43.03,25.42
3208,43.73,24.93
3208,43.73,24.44
3209,43.49,25.42
3209,43.26,24.93
3209,43.26,23.95
3209,43.73,24.93
3209,43.49,24.93
3210,43.26,23.95
3210,43.73,23.95
3210,43.73,25.42
3210,43.26,25.42
3210,43.49,24.93
3211,43.73,23.95
3211,43.49,23.46
3211,43.49,24.44
3211,43.73,24.93
3211,43.03,23.46
3212,43.73,24.93
3212,43.73,23.95
3212,43.73,23.46
3212,43.49,24.93
3212,43.26,24.93
3213,43.26,23.95
3213,43.73,23.95
3213,43.49,24.93
3213,43.49,24.93
3213,43.26,24.93
3214,43.73,23.95
3214,43.73,24.44
3214,43.49,24.44
3214,43.49,24.93
3214,43.73,24.44
3215,43.73,25.42
3215,43.49,23.46
3215,43.73,24.44
3215,43.49,24.44
3215,43.73,23.95
3216,43.73,23.95
3216,43.49,25.42
3216,43.73,23.95
3216,43.73,23.46
3216,43.96,23.95
3217,43.96,23.46
3217,43.49,23.95
3217,43.49,24.44
3217,43.49,23.95
3217,43.73,25.42
3218,43.49,25.42
3218,43.49,25.42
3218,43.73,24.93
3218,43.49,24.93
3218,43.49,23.95
3219,43.49,24.93
3219,43.26,23.95
3219,43.73,23.95
3219,43.49,24.93
3219,43.26,24.93
3220,43.73,23.95
3220,43.26,24.44
3220,43.49,24.93
3220,43.49,23.46
3220,43.49,24.93
3221,43.49,23.46
3221,43.73,25.42
3221,43.49,24.93
3221,43.49,23.46
3221,43.49,23.46
3222,43.49,25.42
3222,43.49,23.46
3222,43.73,23.46
3222,43.73,25.42
3222,43.49,24.93
3223,43.49,24.44
3223,43.26,24.44
3223,43.73,24.93
3223,43.73,24.93
3223,43.96,24.93
3224,43.26,24.93
3224,43.26,23.46
3224,43.49,25.42
3224,43.96,24.44
3224,43.03,23.95
3225,43.73,25.42
3225,43.03,25.42
3225,43.96,23.46
3225,43.49,24.93
3225,43.73,24.93
3226,43.73,24.93
3226,43.49,25.42
3226,43.49,23.46
3226,43.26,25.42
3226,43.73,23.46
3227,43.49,25.42
3227,43.49,24.44
3227,43.73,24.93
3227,43.26,23.46
3227,43.49,25.42
3228,43.26,24.93
3228,43.49,25.42
3228,43.49,23.46
3228,43.49,23.46
3228,43.49,24.44
3229,43.26,24.44
3229,43.26,23.46
3229,43.49,24.93
3229,43.26,25.42
3229,43.49,24.93
3230,43.49,23.95
3230,44.20,23.95
3230,43.73,24.44
3230,43.73,24.93
3230,43.26,23.95
3231,43.49,23.46
3231,43.49,23.46
3231,43.73,25.42
3231,43.49,24.93
3231,43.73,23.95
3232,43.49,25.42
3232,43.49,25.42
3232,43.49,24.44
3232,43.49,25.42
3232,43.73,23.46
3233,43.26,23.46
3233,43.49,23.95
3233,43.73,25.42
3233,42.79,23.95
3233,43.03,23.46
3234,42.79,23.95
3234,42.79,24.93
3234,43.73,24.44
3234,43.49,24.44
3234,43.49,23.95
3235,43.49,25.42
3235,43.49,24.93
3235,43.49,23.46
3235,43.03,23.95
3235,43.96,23.46
3236,43.26,24.93
3236,43.73,24.93
3236,43.73,23.95
3236,43.49,23.95
3236,43.26,24.93
3237,43.49,23.95
3237,43.49,25.42
3237,43.49,23.95
3237,43.26,24.44
3237,43.26,24.44
3238,43.49,24.93
3238,43.73,24.93
3238,43.73,25.42
3238,43.96,24.44
3238,43.49,25.42
3239,43.49,23.46
3239,43.49,23.46
3239,43.49,25.42
3239,43.49,24.93
3239,43.49,23.95
3240,43.73,23.46
3240,43.49,25.42
3240,43.49,24.93
3240,43.49,23.46
3240,43.49,23.95
3241,43.49,23.95
3241,43.49,25.42
3241,43.49,24.93
3241,43.73,23.46
3241,43.49,23.95
3242,43.49,23.95
3242,43.49,23.46
3242,43.26,24.93
3242,43.49,24.44
3242,43.49,25.42
3243,43.49,24.44
3243,43.03,25.42
3243,43.49,24.93
3243,43.49,23.95
3243,43.49,23.46
3244,43.49,23.95
3244,43.03,24.93
3244,43.49,23.95
3244,43.49,23.95
3244,43.26,23.46
3245,43.49,23.95
3245,43.49,25.42
3245,43.49,25.42
3245,43.26,23.95
3245,43.26,24.44
3246,43.49,24.44
3246,43.26,24.44
3246,43.73,25.42
3246,43.26,24.93
3246,43.49,24.93
3247,43.49,23.46
3247,43.49,23.95
3247,43.26,24.44
3247,43.49,23.46
3247,43.49,23.95
3248,43.49,23.95
3248,43.49,24.93
3248,43.03,24.44
3248,43.26,24.93
3248,43.26,23.95
3249,43.26,24.44
3249,43.26,23.95
3249,43.26,23.95
3249,43.26,25.42
3249,43.26,24.93
3250,43.49,25.42
3250,43.49,25.42
3250,43.49,23.95
3250,43.26,23.95
3250,43.49,23.46
3251,43.26,25.90
3251,43.49,23.46
3251,43.49,23.95
3251,43.26,24.93
3251,43.49,25.42
3252,42.79,23.46
3252,43.49,24.44
3252,43.49,23.46
3252,43.03,24.44
3252,43.49,24.93
3253,43.49,24.44
3253,43.03,25.42
3253,43.49,23.46
3253,43.49,24.44
3253,43.49,23.46
3254,43.26,25.42
3254,43.49,24.93
3254,43.03,24.93
3254,43.26,24.93
3254,43.49,23.95
3255,43.26,23.95
3255,43.26,23.95
3255,43.03,23.46
3255,43.49,24.93
3255,43.26,23.46
3256,43.73,23.95
3256,43.49,24.44
3256,43.03,24.44
3256,43.26,24.93
3256,43.73,24.44
3257,42.79,23.46
3257,43.03,24.44
3257,43.49,23.95
3257,43.49,24.93
3257,43.26,23.46
3258,43.26,23.95
3258,43.49,25.42
3258,43.26,25.42
3258,43.03,23.46
3258,43.49,23.46
3259,43.26,23.46
3259,43.03,25.42
3259,43.49,23.95
3259,43.26,25.42
3259,43.26,25.42
3260,43.49,23.95
3260,43.49,24.93
3260,43.49,25.42
3260,43.49,24.93
3260,42.79,23.95
3261,43.26,23.95
3261,43.26,23.46
3261,43.49,23.46
3261,43.49,25.42
3261,43.26,24.44
3262,43.03,24.93
3262,43.49,24.93
3262,43.49,24.44
3262,43.49,25.42
3262,43.49,23.46
3263,43.26,24.93
3263,43.03,25.42
3263,43.03,24.93
3263,43.26,24.93
3263,43.49,23.95
3264,43.49,24.93
3264,43.49,24.93
3264,42.79,23.46
3264,43.49,24.93
3264,43.49,23.46
3265,43.26,23.95
3265,42.79,24.93
3265,43.73,24.44
3265,43.26,24.93
3265,43.49,25.42
3266,43.49,25.42
3266,43.49,23.46
3266,43.49,23.46
3266,43.26,24.44
3266,43.49,25.42
3267,43.73,23.46
3267,43.49,25.42
3267,42.56,23.46
3267,43.49,23.46
3267,43.03,23.95
3268,43.26,25.42
3268,43.03,23.46
3268,43.26,23.95
3268,43.73,24.44
3268,43.49,25.42
3269,43.26,23.95
3269,42.79,25.42
3269,43.26,23.46
3269,43.26,23.95
3269,43.49,25.42
3270,43.49,23.46
3270,43.03,25.42
3270,43.49,24.44
3270,42.56,24.93
3271,43.49,25.42
3271,43.26,24.93
3271,43.26,25.42
3271,43.49,23.95
3271,43.26,23.46
3272,43.03,24.93
3272,43.49,25.42
3272,43.49,24.93
3272,43.26,23.95
3272,43.03,23.46
3273,43.26,24.44
3273,43.26,24.93
3273,43.26,23.95
3273,43.26,25.42
3273,43.26,23.46
3274,43.49,24.44
3274,42.32,23.95
3274,43.26,24.44
3274,43.26,24.93
3274,43.03,25.42
3275,42.79,24.44
3275,43.26,25.42
3275,43.49,25.42
3275,43.26,23.95
3275,43.26,24.93
3276,43.26,23.46
3276,43.26,23.46
3276,42.79,23.46
3276,43.03,25.42
3276,43.26,23.46
3277,43.26,23.95
3277,43.49,24.93
3277,43.26,23.46
3277,43.03,25.42
3277,43.49,23.46
3278,43.49,25.42
3278,42.79,24.93
3278,43.26,23.46
3278,43.26,24.93
